3
1000 1168 1752
1.18155e-05 -4.33703e-05 7.79196e-06 
2.21773e-05 2.06933e-05  2e-06 
2.02077e-07 4.49923e-05 1.19581e-05 
-3.57681e-05 2.48009e-05 2.31912e-05 
-3.10133e-05 2.68361e-05 3.04081e-05 
-1.45896e-06 3.32672e-05  2e-06 
-1.22458e-05 4.15791e-05 2.38878e-05 
2.31491e-05 1.52474e-05 1.98107e-05 
-2.22529e-05 -1.38272e-05 2.60975e-05 
3.58813e-05 1.35083e-05 3.54761e-05 
-1.09769e-05 2.59843e-06 5.55301e-05 
-1.85297e-05 2.36122e-05 3.93242e-05 
2.64022e-05 4.57776e-06  2e-06 
1.90915e-05 -1.49294e-05 1.49293e-05 
-4.28103e-06 -3.37283e-05  2e-06 
-1.01194e-05 -3.81192e-05 3.35617e-05 
-2.62416e-05 3.65187e-05 5.14005e-06 
5.84369e-06 -4.16575e-05 2.78848e-05 
-7.33635e-06 -3.37251e-06 5.62382e-05 
-1.49931e-05 -1.50558e-05  2e-06 
-2.10836e-05 -1.27438e-05 3.28189e-05 
1.17331e-05 -1.6876e-05 2.64277e-05 
-2.68325e-05 -3.49736e-05 2.07376e-05 
1.39485e-05 3.99509e-05  2e-06 
-2.55016e-05 2.8951e-05 3.5077e-05 
1.38439e-05 3.31643e-05  2e-06 
2.63768e-05 1.62819e-05  2e-06 
-2.71585e-05 -1.97192e-05  2e-06 
-3.89019e-05 -2.23697e-05 1.45883e-05 
-1.62869e-05 3.68827e-05 3.18956e-05 
-3.6821e-05 1.91088e-06  2e-06 
1.32917e-05 -2.27427e-05 4.84431e-05 
3.38767e-05 -2.01817e-05 3.3572e-05 
3.71206e-05 2.08351e-05 2.64491e-05 
-4.80983e-06 4.20774e-05 2.70308e-05 
-2.70379e-05 -1.00821e-05  2e-06 
1.98062e-05 1.2079e-05 3.5806e-05 
-1.09178e-05 3.57291e-05  2e-06 
4.30445e-05 1.29862e-05 1.23578e-05 
3.28922e-05 -2.42105e-06  2e-06 
-4.05301e-05 1.86233e-05 1.76369e-05 
3.97146e-05 2.11593e-05 4.83621e-06 
3.78895e-05 2.3706e-05 1.67694e-05 
1.28828e-05 -1.40739e-05 3.23462e-05 
-9.096319999999999e-06 3.03345e-05 4.39114e-05 
3.14985e-05 9.25378e-06  2e-06 
3.66969e-05 -2.16792e-05 2.62569e-05 
2.24539e-05 2.13046e-05 3.6289e-05 
1.12706e-05 3.54547e-05 3.73111e-05 
-2.78989e-05 3.29711e-05 2.44896e-05 
-2.89172e-06 4.26456e-05 2.59623e-05 
3.77229e-05 -2.27642e-05 2.0856e-05 
-2.57288e-05 -8.812429999999999e-06 4.78086e-05 
2.51844e-05 -1.92836e-05 4.3874e-05 
-2.92288e-05 -3.41884e-05 1.08264e-05 
2.93538e-05 2.94337e-06  2e-06 
1.06308e-05 -4.01702e-05  2e-06 
2.09422e-05 2.2702e-05 2.11058e-05 
2.74737e-05 3.7113e-06 4.74174e-05 
1.47027e-05 1.85348e-05 1.20353e-05 
-1.4015e-05 -3.57108e-05 3.54498e-05 
1.53609e-06 -1.42176e-05 5.46346e-05 
3.59673e-05 -7.52797e-06 3.79148e-05 
-3.94264e-05 3.9134e-06 3.32356e-05 
2.52249e-05 3.72396e-05 9.730449999999999e-06 
-1.18505e-05 -1.62958e-05 3.24882e-05 
3.84394e-05 -1.61077e-05  2e-06 
-2.29882e-05 1.01315e-06 5.06474e-05 
1.98703e-05 1.55007e-05 9.503780000000001e-06 
9.446580000000001e-06 3.7824e-07      0 
-2.2057e-05 -2.4255e-05 4.27915e-05 
-4.98003e-06 -3.09498e-05  2e-06 
-3.70495e-05 1.72215e-05 3.07675e-05 
4.12511e-05 1.33851e-05 2.37777e-05 
1.76617e-05 1.16791e-05 3.70667e-05 
-3.0295e-05 9.366019999999999e-06  2e-06 
2.67565e-05 -1.15573e-05 4.62346e-05 
4.43037e-05 -7.858739999999999e-06 7.49706e-06 
-1.92227e-05 -1.1883e-05 1.97728e-05 
-6.42471e-06 3.13965e-05 4.35262e-05 
-3.19882e-05 -3.04268e-05  2e-06 
-3.76674e-06 -4.48299e-05 1.22179e-05 
1.72457e-05 3.29558e-05  2e-06 
3.88702e-05 2.25564e-05 2.56031e-06 
-2.41429e-05 3.19481e-05 3.24143e-05 
-3.3988e-05 2.79776e-05 2.1049e-05 
3.48873e-05 -2.17272e-05  2e-06 
3.75615e-05 -8.66814e-06 3.51275e-05 
-8.84503e-06 2.15382e-05 5.04754e-05 
3.76429e-05 -1.09288e-05 3.40389e-05 
-1.77629e-05 1.4585e-05 1.09193e-05 
1.29395e-05 -1.40037e-05 3.04546e-05 
-4.45174e-05 -5.78989e-06 1.45433e-05 
-4.27144e-05 1.37333e-05 1.46876e-05 
-3.33108e-05 2.89416e-05  2e-06 
-5.38624e-06 3.12091e-05 4.39081e-05 
7.15404e-07 4.49726e-05 6.87958e-06 
3.44537e-06 1.69062e-05 5.35292e-05 
1.33853e-05 -2.18446e-05 3.16011e-05 
-2.16948e-05 1.62382e-05 1.8e-05 
-3.11401e-05 -2.86858e-05 2.70955e-05 
-1.4721e-05 -3.86722e-05  2e-06 
1.17829e-05 1.87023e-05 4.09126e-05 
1.08343e-05 -1.10806e-05 8.845609999999999e-07 
-3.58536e-05 -2.71781e-05 1.05326e-05 
1.69087e-05 1.17432e-05 4.36854e-05 
-3.48719e-05 2.34578e-05 2.7983e-05 
-1.87341e-05 -2.525e-05 4.41338e-05 
2.05012e-05 3.89207e-05 2.12384e-05 
1.81137e-05 4.10696e-05 1.43968e-05 
-1.32402e-05 -2.17055e-05 3.35028e-05 
-3.92075e-05 -6.11688e-06  2e-06 
1.14353e-05 -2.7825e-05  2e-06 
-4.88181e-06 4.1028e-05 2.96822e-05 
2.98841e-05 1.94835e-06 4.55383e-05 
2.68657e-05 -3.39925e-05 2.39512e-05 
-1.60195e-05 3.71694e-05 3.16073e-05 
1.72035e-06 -4.49341e-05 1.1105e-05 
-1.28621e-05 4.30575e-05 1.30813e-05 
3.0924e-05 8.257800000000001e-06  2e-06 
-1.736e-06 -4.418e-05 2.00326e-05 
1.50927e-05 2.30815e-05 4.71951e-05 
2.65804e-06 -1.18212e-05 5.53074e-05 
-1.70533e-05 -1.1714e-05 4.55211e-05 
-4.19349e-05 1.09436e-05  2e-06 
3.7964e-05 2.40727e-05 4.77483e-06 
6.54209e-06 4.19174e-05 2.69028e-05 
-3.34137e-05 -3.01079e-05 8.488269999999999e-06 
1.08791e-05 4.3631e-05 7.17555e-06 
-1.03889e-05 -2.29288e-05  2e-06 
-3.05075e-05 3.30579e-05 4.20079e-06 
-2.38728e-06 -1.93932e-05  2e-06 
-3.96683e-05 -2.12456e-05 9.19072e-06 
1.77017e-05 -1.45846e-05 8.04698e-06 
3.80543e-05 -2.39401e-05 5.74514e-06 
-4.31449e-05 1.25179e-05 1.35572e-05 
3.69535e-05 2.566e-05 7.76961e-06 
-4.30613e-05 -1.29259e-05 1.24188e-05 
2.75904e-05 -3.44109e-05 2.06743e-05 
-3.4943e-05 2.83302e-05 6.47834e-06 
-1.02499e-05 2.25803e-05  2e-06 
1.01079e-05 3.75339e-05  2e-06 
3.36785e-06 -4.48343e-05 5.08623e-06 
1.19572e-05 -2.82101e-05  2e-06 
3.02135e-06 -4.4863e-05 6.89325e-06 
3.43931e-05 -7.79238e-06  2e-06 
-3.31285e-05 1.47069e-05 3.86091e-05 
-1.43335e-05 3.3347e-05 3.85166e-05 
1.85278e-05 4.09997e-05 4.75145e-06 
2.56212e-05 -3.00647e-05 3.34609e-05 
-3.8843e-05 1.70852e-05  2e-06 
1.20087e-05 1.57673e-05 2.0299e-05 
-1.91759e-05 -2.13094e-05 1.8e-05 
3.89226e-05 5.7053e-06 3.37524e-05 
-1.64596e-05 2.35345e-05 3.59321e-05 
-3.3764e-05 4.15396e-06  2e-06 
2.02555e-05 2.30914e-05 2.70189e-05 
-1.23337e-05 -2.03578e-05 3.6135e-05 
2.22203e-05 1.37658e-05 2.88381e-05 
-3.37762e-05 2.76972e-05 2.2609e-05 
1.12866e-05 -3.94411e-05  2e-06 
2.36896e-05 -3.70776e-05 2.11723e-05 
3.91094e-05 2.05224e-05 2.03466e-05 
2.57448e-05 1.12138e-05 4.71533e-05 
2.00224e-05 5.38476e-06  2e-06 
4.83195e-06 3.19489e-05 4.32792e-05 
-3.52054e-05 -2.80018e-05 7.87798e-06 
3.8006e-05 -1.58467e-05 3.00097e-05 
1.18283e-05 -1.63529e-05 4.84707e-05 
1.58804e-05 -4.20856e-05 1.01614e-05 
-9.1411e-07 6.68601e-06      0 
-9.168969999999999e-06 4.19518e-05 2.53759e-05 
-3.59368e-05 -2.34721e-05 2.54685e-05 
7.915090000000001e-06 2.32855e-05 4.96463e-05 
-1.03759e-05 1.00496e-06 5.57602e-05 
-2.37867e-05 3.88783e-06  2e-06 
2.05989e-06 4.46877e-05 1.63173e-05 
-1.87554e-05 2.35708e-05 3.33938e-05 
-1.16887e-05 1.75539e-05 3.56008e-05 
3.72723e-05 -1.93105e-05 2.812e-05 
-4.2137e-05 1.57303e-05 1.24399e-05 
3.72548e-05 2.52402e-05 1.1134e-05 
-3.10595e-05 1.80444e-05 3.90234e-05 
-5.35252e-07 -4.49795e-05 1.04787e-05 
-9.72097e-06 -8.304610000000001e-06      0 
2.32804e-05 1.98129e-05 3.85373e-05 
-2.10253e-05 -3.97133e-05 3.3304e-06 
-1.87565e-05 1.17809e-05 2.46803e-05 
-2.34094e-05 3.32936e-05 3.11665e-05 
2.40063e-05 -1.19657e-05  2e-06 
3.06618e-05 -3.25068e-05 1.69003e-05 
-1.74003e-05 1.17013e-05 2.73331e-05 
-3.067e-05 3.19097e-05 1.99596e-05 
5.57151e-06 1.48909e-05 5.40751e-05 
-2.857e-05 -1.35828e-05  2e-06 
-1.57745e-06 -7.23346e-06      0 
1.16976e-05 4.24391e-05  2e-06 
-1.97859e-05 2.32761e-05 2.12825e-05 
3.38172e-06 -4.48368e-05 5.68013e-06 
2.14161e-05 -8.626059999999999e-06 5.05909e-05 
-1.17204e-05 -1.2062e-05  2e-06 
1.93293e-06 -4.47212e-05 1.60633e-05 
-2.06559e-05 -1.68351e-05 9.08367e-06 
7.44476e-06 -3.90939e-05 3.28836e-05 
1.23484e-05 -1.49258e-05 4.72093e-05 
-3.4539e-05 -2.38838e-05  2e-06 
2.64361e-05 1.85744e-06 4.83167e-05 
5.84799e-06 -4.84744e-06      0 
2.67826e-05 -3.59084e-05 1.57825e-05 
-1.46024e-05 -1.72939e-05 2.90448e-06 
3.61425e-05 -2.67061e-05 2.09967e-06 
1.17252e-05 1.84133e-05 2.41525e-05 
-1.6179e-05 -3.90698e-05 2.72647e-05 
-2.53692e-05 -3.58368e-05 2.17981e-05 
7.54029e-06 -1.76082e-05 5.27001e-05 
1.6127e-05 -2.34516e-05 2.12973e-05 
3.67668e-05 1.71457e-05 3.14258e-05 
2.73543e-05 3.08443e-05 2.98904e-05 
-2.90492e-05 -3.429e-05 3.07501e-06 
-9.65507e-06 -4.39514e-05 1.13435e-05 
-2.46975e-05 -1.32123e-05 4.72126e-05 
-4.19575e-05 1.50058e-05  2e-06 
-3.34703e-05 -2.65438e-05 2.60045e-05 
2.35572e-05 -1.88306e-05 3.61946e-05 
-3.22599e-06 1.63046e-05 5.38054e-05 
-3.47172e-06 -1.46548e-05 4.60092e-07 
-9.70222e-06 -2.48531e-05 4.81918e-05 
-1.93216e-05 -2.02948e-05 3.57857e-06 
-3.26781e-05 2.00811e-06  2e-06 
9.65295e-06 1.61758e-06      0 
8.71652e-06 -2.71467e-05 4.67873e-05 
-3.0472e-05 -1.08314e-05 4.32514e-05 
-3.63007e-06 -4.27764e-05 2.54321e-05 
-8.635600000000001e-06 -2.15565e-05  2e-06 
3.30114e-05 4.47336e-06 4.22075e-05 
-3.56863e-05 1.23716e-05  2e-06 
1.21238e-05 1.54105e-05 4.61052e-05 
4.25315e-05 1.45499e-05 4.95589e-06 
2.75369e-05 -2.53481e-05 3.69278e-05 
-1.91284e-05 -1.18608e-05 3.27254e-05 
-2.27369e-05 -3.58332e-05  2e-06 
1.74397e-05 1.4598e-05 7.13409e-06 
-3.30233e-05 2.63795e-05 2.72898e-05 
-1.68514e-06 -2.95337e-05  2e-06 
1.23081e-06 -1.66012e-06      0 
3.54639e-05 -8.98876e-07 3.96403e-05 
8.61178e-06 -3.18755e-05 4.25439e-05 
2.16443e-05 -6.66232e-06  2e-06 
3.85042e-05 -6.9277e-06 3.41821e-05 
-4.65508e-07 -2.76101e-05 4.7499e-05 
2.4045e-05 -3.74241e-05 1.85484e-05 
-4.42817e-05 -7.861740000000001e-06 2.46696e-06 
-5.67365e-06 -1.01787e-05 5.54303e-05 
2.0239e-05 -2.99283e-05 3.87479e-05 
1.08188e-05 -2.69022e-05 4.63736e-05 
-5.69838e-06 1.60443e-05  2e-06 
1.92328e-05 2.03471e-05 1.5288e-05 
2.33808e-05 1.95307e-05 4.30994e-05 
-4.44034e-05 -5.44535e-06 1.64907e-05 
-3.17275e-05 2.00832e-05  2e-06 
-1.19357e-05 -1.59401e-05 3.92987e-05 
4.07507e-05 -1.74212e-05 1.95322e-05 
-1.87653e-05 -1.17986e-05 2.91032e-05 
-2.10009e-05 -1.48154e-08  2e-06 
3.85447e-05 2.30997e-05 1.28231e-05 
1.61167e-05 3.84704e-05 2.88106e-05 
3.20185e-05 3.15437e-05 2.85838e-06 
3.00705e-05 -3.19702e-06  2e-06 
-2.17066e-05 -1.32468e-05 2.39777e-05 
-2.66068e-05 -1.86892e-06  2e-06 
-5.60231e-06 -4.35247e-05  2e-06 
5.79991e-06 4.46133e-05 7.42696e-06 
2.96624e-05 8.636880000000001e-06 4.46865e-05 
1.5971e-05 -1.50929e-05 1.55179e-05 
-3.34682e-05 1.47295e-05 3.81705e-05 
-4.04829e-05 -1.45743e-05 2.51636e-05 
-2.17272e-05 -1.32635e-05 4.9087e-05 
2.02502e-05 2.44225e-05 4.38688e-05 
4.14212e-06 4.48015e-05 6.76412e-06 
1.23161e-05 2.0369e-05 3.99766e-05 
-3.05352e-05 -2.31429e-05 3.5539e-05 
-2.92596e-05 1.96319e-05  2e-06 
-3.86324e-05 4.59551e-06 3.45978e-05 
2.77412e-05 2.9831e-05 3.10351e-05 
-2.09512e-05 -1.26584e-05 3.99101e-05 
-1.48551e-05 2.82839e-05  2e-06 
-2.73632e-05 -1.13673e-05  2e-06 
-1.25091e-05 1.46382e-05 2.70304e-05 
-3.39517e-05 -2.74952e-05 2.25833e-05 
-3.23176e-05 -1.25552e-05  2e-06 
1.50394e-05 1.92841e-05 1.62656e-05 
-4.43834e-05 7.3968e-06 1.20776e-05 
-1.43962e-05 -2.26756e-05 3.10656e-05 
-2.21847e-05 -7.17001e-06  2e-06 
1.29767e-06 4.45988e-05 1.73654e-05 
-2.01668e-05 3.05051e-05 3.81447e-05 
1.87877e-06 -4.19403e-05 2.80888e-05 
-1.91068e-05 2.35019e-05 2.65679e-05 
-3.07039e-05 2.56343e-05  2e-06 
1.80014e-05 -4.0026e-05  2e-06 
-4.17021e-05 -1.6897e-05 9.675019999999999e-06 
4.39848e-06 8.190620000000001e-06 5.60061e-05 
3.44712e-05 -2.18286e-05 3.09024e-05 
-3.10494e-05 -1.96611e-05 3.7915e-05 
-3.40827e-05 -1.50713e-05 3.72026e-05 
-2.02823e-05 -1.60166e-05 5.95185e-06 
1.77485e-05 -2.36717e-05 4.1474e-05 
-3.83225e-05 1.14521e-05 3.25131e-05 
5.07009e-06 2.01729e-05  2e-06 
1.94233e-05 -2.34119e-05 3.14376e-05 
-3.49554e-05 -2.83023e-05 5.26553e-06 
1.17163e-05 4.17962e-05 2.363e-05 
